Date,Close_NIKE,Open_NIKE,High_NIKE,Low_NIKE,Close_DJIA,Open_DJIA,High_DJIA,Low_DJIA
1/2/2013,26.48,26.2,26.24,25.7,13412.55,13104.3,13412.71,13104.3
1/3/2013,26.2,25.98,26.3,25.89,13391.36,13413.01,13430.6,13358.3
1/4/2013,26.23,26.25,26.52,26.24,13435.21,13391.05,13447.11,13376.23
1/7/2013,26.28,26.4,26.54,26.27,13384.29,13436.13,13436.13,13343.32
1/8/2013,26.55,26.36,26.47,26.1,13328.85,13377.42,13377.42,13293.13
1/9/2013,26.6,26.29,26.37,26.16,13390.51,13329.92,13416.55,13329.08
1/10/2013,26.82,26.32,26.44,26.09,13471.22,13391.82,13478.2,13382.29
1/11/2013,26.87,26.33,26.71,26.16,13488.43,13471.45,13496.68,13439.97
1/14/2013,26.74,26.6,26.74,26.51,13507.32,13488.43,13520.18,13459.84
1/15/2013,26.65,26.52,26.88,26.45,13534.89,13507.32,13546.37,13445.8
1/16/2013,26.74,26.76,27,26.62,13511.23,13534.89,13534.89,13468.96
1/17/2013,26.55,26.9,26.99,26.66,13596.02,13511.23,13633.89,13510.24
1/18/2013,26.93,26.74,26.79,26.49,13649.7,13596.02,13649.93,13571.86
1/22/2013,27.78,26.71,26.76,26.53,13712.21,13649.7,13712.21,13622.96
1/23/2013,27.25,26.57,26.68,26.41,13779.33,13712.21,13794.29,13710.13
1/24/2013,26.96,26.6,26.94,26.58,13825.33,13779.33,13879.66,13779.33
1/25/2013,26.81,27.07,27.79,27,13895.98,13825.33,13895.98,13825.33
1/28/2013,27.03,27.7,27.76,27.16,13881.93,13895.98,13915.72,13862.57
1/29/2013,26.85,27.2,27.23,26.94,13954.42,13881.93,13969.99,13880.01
1/30/2013,26.83,26.99,27.08,26.78,13910.42,13954.42,13966.13,13896.95
1/31/2013,26.95,26.81,27.14,26.72,13860.58,13910.42,13941.06,13860.58
2/1/2013,27.08,27.23,27.36,26.8,14009.79,13860.58,14019.78,13860.58
2/4/2013,27.34,26.8,27.13,26.75,13880.08,14009.79,14009.79,13866.83
2/5/2013,27.3,26.97,27.16,26.93,13979.3,13880.08,14013.6,13880.08
2/6/2013,27.61,26.84,27.19,26.75,13986.52,13979.3,13991.61,13913.18
2/7/2013,27.55,27.12,27.36,27.04,13944.05,13986.52,13988.06,13852.2
2/8/2013,27.28,27.29,27.6,27.24,13992.97,13944.05,14022.62,13944.05
2/11/2013,27.31,27.64,27.95,27.37,13971.24,13992.97,13992.97,13940.41
2/12/2013,27.48,27.45,27.61,27.4,14018.7,13971.24,14038.97,13968.94
2/13/2013,27.24,27.52,27.69,27.21,13982.91,14018.7,14029.35,13945.78
2/14/2013,27.01,27.29,27.5,27.16,13973.39,13982.91,13990.36,13921.94
2/15/2013,27.27,27.35,27.57,27.26,13981.76,13973.39,14001.93,13906.73
2/19/2013,27.24,27.45,27.58,27.15,14035.67,13981.76,14044.82,13977.9
2/20/2013,27.02,27.2,27.33,27,13927.54,14035.67,14058.27,13919.28
2/21/2013,27.14,27.42,27.52,27.06,13880.62,13927.54,13927.54,13834.4
2/22/2013,27.17,27.3,27.44,27,14000.57,13880.62,14001.19,13880.62
2/25/2013,27.23,27.27,27.5,27.02,13784.17,14000.57,14081.58,13784.01
2/26/2013,27.41,27.21,27.37,26.97,13900.13,13784.17,13918.44,13784.17
2/27/2013,27.37,27.08,27.26,26.98,14075.37,13900.13,14104.86,13880.19
2/28/2013,27.45,27.13,27.36,27,14054.49,14075.37,14149.15,14050.18
3/1/2013,27.65,27.21,27.42,27.09,14089.66,14054.49,14107.09,13937.6
3/4/2013,27.61,27.28,27.45,27.21,14127.82,14089.66,14128.21,14030.37
3/5/2013,27.35,27.45,27.5,27.26,14253.77,14127.82,14286.37,14127.82
3/6/2013,27.27,27.48,27.81,27.35,14296.24,14253.77,14320.65,14253
3/7/2013,26.75,27.7,27.83,27.57,14329.49,14296.24,14354.69,14296.24
3/8/2013,27.43,27.56,27.62,27.25,14397.07,14329.49,14413.17,14329.49
3/11/2013,27.35,27.29,27.32,27.08,14447.29,14397.07,14448.06,14373.32
3/12/2013,27.39,26.85,27.09,26.64,14450.06,14447.29,14478.8,14412.06
3/13/2013,27.08,26.81,27.5,26.8,14455.28,14450.06,14472.8,14411.66
3/14/2013,26.92,27.42,27.45,27.17,14539.14,14455.28,14539.29,14455.28
3/15/2013,27.42,27.34,27.43,27.14,14514.11,14539.14,14539.14,14470.5
3/18/2013,26.8,27.22,27.33,27.04,14452.06,14514.11,14521.59,14404.21
3/19/2013,29.77,27.15,27.22,26.77,14455.82,14452.06,14514.34,14382.09
3/20/2013,29.78,27.04,27.44,27.03,14511.73,14455.82,14546.82,14455.82
3/21/2013,29.74,27.23,27.36,26.77,14421.49,14511.73,14511.73,14383.02
3/22/2013,29.23,29,30.13,28.94,14512.03,14421.49,14519.95,14421.49
3/25/2013,29.51,29.7,29.99,29.52,14447.75,14512.03,14563.75,14395
3/26/2013,29.13,29.68,29.81,29.45,14559.65,14447.75,14561.54,14447.75
3/27/2013,29.45,29.51,29.65,29.07,14526.16,14559.65,14559.65,14439.55
3/28/2013,29.46,29.48,29.66,29.23,14578.54,14526.16,14585.1,14520.86
4/1/2013,29.67,29.5,29.6,28.99,14572.85,14578.54,14605.72,14531.48
4/2/2013,29.49,29.19,29.7,29.18,14662.01,14572.85,14684.49,14572.85
4/3/2013,29.98,29.6,29.77,29.28,14550.35,14662.01,14683.13,14525.36
4/4/2013,29.95,29.4,29.75,29.37,14606.11,14550.35,14625.24,14538.72
4/5/2013,30.15,29.29,29.52,29.17,14565.25,14606.11,14606.11,14434.43
4/8/2013,30.6,29.45,29.98,29.41,14613.48,14565.25,14613.48,14497.8
4/9/2013,30.29,29.91,30.07,29.65,14673.46,14613.48,14716.46,14598.5
4/10/2013,29.84,29.96,30.28,29.96,14802.24,14673.46,14826.66,14673.46
4/11/2013,30.25,30.19,30.69,30.16,14865.14,14802.24,14887.51,14785.36
4/12/2013,30.45,30.54,30.62,30.22,14865.06,14865.14,14865.21,14790.57
4/15/2013,30.09,30.23,30.47,29.84,14599.2,14865.06,14865.06,14598.58
4/16/2013,30.46,30.02,30.27,29.84,14756.78,14599.2,14761.73,14599.2
4/17/2013,30.68,30.09,30.66,30.01,14618.59,14756.78,14756.78,14560.81
4/18/2013,30.84,30.49,30.6,29.85,14537.14,14618.59,14650.26,14495.29
4/19/2013,30.77,30.29,30.52,30.13,14547.51,14537.14,14553.73,14444.03
4/22/2013,31.04,30.55,30.75,30.32,14567.17,14547.51,14588.83,14457.6
4/23/2013,30.95,30.81,30.97,30.62,14719.46,14567.17,14721.42,14554.29
4/24/2013,31.32,30.93,31,30.7,14676.3,14719.46,14747.42,14666.54
4/25/2013,31.8,30.81,31.25,30.79,14700.8,14676.3,14768.05,14665.45
4/26/2013,31.68,31.08,31.24,30.79,14712.55,14700.8,14743.49,14684.82
4/29/2013,31.66,31,31.41,30.81,14818.75,14712.55,14844.96,14712.55
4/30/2013,32.28,31.37,31.88,31.33,14839.8,14818.75,14839.8,14734.47
5/1/2013,31.98,31.78,32.15,31.6,14700.95,14839.8,14839.8,14687.05
5/2/2013,31.96,31.75,31.79,31.48,14831.58,14700.95,14834.63,14700.95
5/3/2013,31.95,31.84,32.48,31.84,14973.96,14831.58,15009.59,14831.58
5/6/2013,31.87,32.2,32.28,31.89,14968.89,14973.96,14988.87,14941.09
5/7/2013,32.38,32.1,32.19,31.91,15056.2,14968.89,15056.67,14968.89
5/8/2013,32.33,31.85,32.06,31.84,15105.12,15056.2,15106.81,15021.87
5/9/2013,32.96,31.95,32.27,31.83,15082.62,15105.12,15144.83,15046.87
5/10/2013,32.92,31.93,32.4,31.84,15118.49,15082.62,15118.49,15038.18
5/13/2013,32.22,32.26,32.4,32.16,15091.68,15113.42,15113.42,15053.46
5/14/2013,32.66,32.27,32.99,32.27,15215.25,15092.15,15219.55,15089.3
5/15/2013,32.67,32.89,33,32.73,15275.69,15211.87,15301.34,15175.39
5/16/2013,32.62,32.88,33.04,32.08,15233.22,15273.92,15302.49,15215.82
5/17/2013,32.23,32.24,32.72,32.2,15354.4,15234.75,15357.4,15234.75
5/20/2013,31.67,32.64,32.75,32.53,15335.28,15348.33,15391.84,15314.15
5/21/2013,31.4,32.67,32.73,32.49,15387.58,15334.97,15434.5,15325.68
5/22/2013,31.64,32.62,32.79,32.05,15307.17,15387.12,15542.4,15265.96
5/23/2013,31.47,31.99,32.08,31.55,15294.5,15300.57,15348.41,15180.23
5/24/2013,31.21,31.34,31.44,30.78,15303.1,15290.74,15306.71,15199.63
5/28/2013,30.83,31.79,32.05,31.52,15409.39,15307.33,15521.49,15307.33
5/29/2013,31.52,31.46,31.59,31.2,15302.8,15399.94,15400.25,15229.53
5/30/2013,31.39,31.48,31.65,31.2,15324.53,15306.02,15398.7,15280.99
5/31/2013,30.88,31.1,31.57,30.83,15115.57,15322.22,15392.38,15115.57
6/3/2013,31.08,30.8,31.54,30.56,15254.03,15123.55,15254.11,15123.55
6/4/2013,31.38,31.63,31.79,31.16,15177.54,15255.22,15304.98,15100.78
6/5/2013,31.52,31.3,31.47,30.8,14960.59,15168.1,15168.63,14945.57
6/6/2013,31.08,30.87,31.09,30.61,15040.62,14955.45,15040.62,14844.22
6/7/2013,30.71,31.24,31.55,31.13,15248.12,15044.46,15255.58,15044.46
6/10/2013,30.88,31.46,31.74,31.37,15238.59,15247.81,15300.64,15211.25
6/11/2013,30.95,31.15,31.47,30.99,15122.02,15231.38,15251.07,15086.09
6/12/2013,30.97,31.29,31.29,30.68,14995.23,15130.39,15241.28,14981.21
6/13/2013,31.08,30.65,30.96,30.52,15176.08,14992.54,15202.27,14953.45
6/14/2013,30.88,30.82,31.2,30.81,15070.18,15178.08,15205.92,15044.8
6/17/2013,30.39,31.19,31.36,30.91,15179.85,15078.71,15261.71,15078.71
6/18/2013,30.29,30.92,31.13,30.81,15318.23,15186.3,15340.09,15186.3
6/19/2013,29.98,31.07,31.17,30.87,15112.19,15315.47,15322.07,15112.11
6/20/2013,30.2,30.67,30.82,30.32,14758.32,15105.51,15105.51,14732.03
6/21/2013,30.93,30.41,30.69,30.04,14799.4,14760.62,14858.56,14688.43
6/24/2013,31.16,30.08,30.26,29.56,14659.56,14795.79,14795.79,14551.27
6/25/2013,31.84,30.21,30.5,29.98,14760.31,14669.69,14812.03,14669.69
6/26/2013,31.17,30.43,31.06,30.4,14910.14,14769.99,14938.98,14769.68
6/27/2013,31.31,31.44,31.63,31.07,15024.49,14921.28,15075.01,14921.28
6/28/2013,31.43,30.97,32.04,30.09,14909.6,15016.58,15034.63,14884.8
7/1/2013,31.82,31.97,32.3,31.1,14974.96,14911.6,15083.28,14911.6
7/2/2013,31.86,30.97,31.54,30.95,14932.41,14973.04,15049.22,14870.51
7/3/2013,31.97,31.12,31.47,31.05,14988.55,14923.73,15025.9,14858.93
7/5/2013,31.8,31.58,31.92,31.58,15135.84,14995.46,15137.51,14971.2
7/8/2013,31.86,32,32.33,31.74,15224.69,15137.22,15262.72,15137.22
7/9/2013,31.84,32,32.14,31.7,15300.34,15228.46,15320.42,15228.46
7/10/2013,31.68,31.96,31.96,31.66,15291.66,15298.03,15348.95,15258.89
7/11/2013,31.35,32.1,32.22,31.72,15460.92,15298,15483.55,15298
7/12/2013,31.67,31.82,31.92,31.75,15464.3,15460.69,15498.39,15410.27
7/15/2013,31.66,31.73,31.83,31.63,15484.26,15459.69,15509.48,15455.77
7/16/2013,31.68,31.57,31.73,31.24,15451.85,15485.03,15498.16,15415.71
7/17/2013,31.65,31.3,31.84,31.29,15470.52,15456.92,15502,15438.12
7/18/2013,31.6,31.62,31.89,31.45,15548.54,15465.91,15589.4,15465.91
7/19/2013,31.32,31.63,31.79,31.54,15543.74,15524.27,15544.55,15491.96
7/22/2013,31.25,31.56,31.79,31.42,15545.55,15543.97,15576.21,15516.2
7/23/2013,31.27,31.76,31.79,31.57,15567.74,15547,15604.22,15544.06
7/24/2013,31.36,31.6,31.72,31.29,15542.24,15576.69,15602.6,15496.84
7/25/2013,31.43,31.38,31.45,31.1,15555.61,15539.17,15560.33,15455.59
7/26/2013,31.46,31.03,31.3,31.02,15558.83,15547.85,15560.97,15405.16
7/29/2013,32.99,31.13,31.4,31.13,15521.97,15557.14,15557.14,15482.27
7/30/2013,33.15,31.33,31.55,31.32,15520.59,15534.49,15593.91,15479.13
7/31/2013,33.2,31.56,31.75,31.39,15499.54,15528.57,15634.32,15492.96
8/1/2013,33.27,31.62,33.06,31.62,15628.02,15503.85,15650.69,15503.85
8/2/2013,32.82,33,33.31,32.71,15658.36,15627.56,15658.43,15558.68
8/5/2013,33.03,33.1,33.27,33.08,15612.13,15651.98,15655.21,15584.83
8/6/2013,33.16,33.16,33.43,32.94,15518.74,15608.44,15608.44,15473.4
8/7/2013,33.26,33.07,33.12,32.81,15470.67,15516.21,15516.21,15421.75
8/8/2013,32.91,33.03,33.23,32.89,15498.32,15477.27,15557.12,15418.6
8/9/2013,32.18,32.96,33.37,32.92,15425.51,15496.63,15507.76,15346.65
8/12/2013,31.75,33.05,33.3,33.03,15419.68,15415.22,15441.75,15359.93
8/13/2013,31.83,33.31,33.38,32.85,15451.01,15420.68,15504.14,15342.34
8/14/2013,32.36,32.77,32.83,32.12,15337.66,15447.71,15453.08,15316.62
8/15/2013,32.32,31.89,32,31.58,15112.19,15332.71,15332.71,15094.03
8/16/2013,32.07,31.72,32.16,31.67,15081.47,15112.57,15139.77,15054.38
8/19/2013,32.43,31.85,32.56,31.75,15010.74,15076.79,15106.39,15005.42
8/20/2013,32.11,32.28,32.86,32.16,15002.99,15011.82,15074.92,14992.16
8/21/2013,31.96,32.29,32.5,32.02,14897.55,14993.81,15019.7,14880.84
8/22/2013,31.41,32.05,32.59,31.95,14963.74,14908.6,14989.12,14899
8/23/2013,31.69,32.59,32.61,31.95,15010.51,14988.78,15025.56,14931.24
8/26/2013,31.74,32.1,32.27,31.96,14946.46,15014.58,15049.98,14945.24
8/27/2013,31.41,31.63,31.87,31.4,14776.13,14939.25,14939.25,14765.42
8/28/2013,32.15,31.36,31.85,31.33,14824.51,14770.99,14867.4,14760.41
8/29/2013,32.57,31.5,31.93,31.44,14840.95,14817.91,14916.01,14792.11
8/30/2013,32.69,31.86,31.9,31.3,14810.31,14844.1,14848.24,14762.35
9/3/2013,32.49,31.81,32.45,31.75,14833.96,14801.55,14933.35,14777.48
9/4/2013,32.7,32.17,32.74,32.15,14930.87,14832.42,14956.74,14799.09
9/5/2013,33.41,32.5,32.79,32.35,14937.48,14929.49,14987.47,14923.27
9/6/2013,33.8,32.7,32.78,32.09,14922.5,14941.55,15009.84,14789.4
9/9/2013,34.04,32.53,32.8,32.47,15063.12,14927.19,15088.41,14927.19
9/10/2013,33.96,33.35,33.49,32.98,15191.06,15067.23,15192.13,15067.23
9/11/2013,34.1,33.49,33.91,33.41,15326.6,15194.13,15326.6,15194.13
9/12/2013,34.16,33.98,34.45,33.9,15300.64,15327.14,15345.32,15283.26
9/13/2013,34.74,33.95,34.07,33.6,15376.06,15312.86,15380.97,15312.86
9/16/2013,34.75,34.38,34.41,33.96,15494.78,15381.36,15549.87,15381.36
9/17/2013,34.69,34.09,34.34,33.99,15529.73,15503.15,15555.07,15503.15
9/18/2013,34.49,33.99,34.93,33.97,15676.94,15533.03,15709.58,15470.16
9/19/2013,34.72,34.89,35.28,34.41,15636.55,15677.86,15695.89,15625.45
9/20/2013,34.46,34.6,34.75,34.05,15451.09,15635.09,15654.77,15448.09
9/23/2013,35.17,34.56,34.78,34.02,15401.38,15452.31,15466.95,15368.25
9/24/2013,36.82,34.72,34.86,34.6,15334.59,15402.54,15433.75,15327.14
9/25/2013,36.32,34.72,34.77,34.37,15273.26,15339.02,15372.48,15253.16
9/26/2013,36.21,34.62,35.25,34.58,15328.3,15274.42,15387.19,15274.42
9/27/2013,35.95,37.41,37.63,36.68,15258.24,15317.45,15317.45,15211.81
9/30/2013,35.82,36.15,36.59,36.08,15129.67,15249.82,15249.82,15086.71
10/1/2013,36.07,36.52,36.63,36.01,15191.7,15132.49,15208.4,15110.34
10/2/2013,35.67,36.02,36.13,35.8,15133.14,15182.65,15182.65,15044.71
10/3/2013,35.14,35.95,36.25,35.53,14996.48,15127.23,15127.23,14947.03
10/4/2013,35.45,35.89,36.18,35.66,15072.58,14994.68,15083.99,14972.33
10/7/2013,36.72,35.71,35.99,35.65,14936.24,15069.3,15069.3,14920.83
10/8/2013,36.73,35.73,36.32,35.09,14776.53,14938.04,14938.04,14773.47
10/9/2013,37.03,35.26,35.74,34.98,14802.98,14778.19,14852.5,14719.43
10/10/2013,36.86,36.08,36.73,35.97,15126.07,14806.39,15126.07,14806.39
10/11/2013,37.26,36.74,36.87,36.44,15237.11,15126.52,15237.3,15100.13
10/14/2013,37.27,36.48,37.09,36.39,15301.26,15231.33,15309.48,15136.38
10/15/2013,37.97,36.95,37.19,36.71,15168.01,15300.3,15301.91,15161.33
10/16/2013,38.05,37.05,37.31,36.86,15373.83,15170.7,15374.15,15170.7
10/17/2013,37.98,37.18,37.33,37.04,15371.65,15369.46,15376.11,15229.02
10/18/2013,37.78,37.28,38,37.14,15399.65,15371.71,15412.97,15321.81
10/21/2013,37.76,37.95,38.19,37.75,15392.2,15401.32,15410.18,15362.66
10/22/2013,37.85,38.06,38.25,37.76,15467.66,15394.22,15518.1,15394.22
10/23/2013,37.76,37.77,37.97,37.56,15413.33,15465.34,15465.66,15366.19
10/24/2013,37.96,37.81,37.89,37.62,15509.21,15414.87,15528.63,15414.13
10/25/2013,38.07,37.78,38.18,37.68,15570.28,15523.72,15570.6,15512.96
10/28/2013,37.88,37.88,37.99,37.69,15568.93,15569.19,15599.09,15533.48
10/29/2013,38.03,37.89,38.09,37.77,15680.35,15572.21,15683.08,15572.21
10/30/2013,38.19,38.31,38.45,37.98,15618.76,15680.74,15721,15574.52
10/31/2013,38.6,38.02,38.14,37.57,15545.75,15619.92,15651.86,15544.69
11/1/2013,38.38,37.9,38.22,37.83,15615.55,15558.01,15649.4,15543.25
11/4/2013,37.85,38.17,38.27,37.82,15639.12,15621.2,15658.9,15588.48
11/5/2013,38.56,38.02,38.66,37.94,15618.22,15631.22,15651.89,15522.18
11/6/2013,38.58,38.83,38.83,38.08,15746.88,15628.72,15750.29,15628.72
11/7/2013,38.44,38.6,38.65,37.83,15593.98,15751.31,15797.68,15586.33
11/8/2013,38.93,37.8,38.57,37.79,15761.78,15591.54,15764.29,15579.35
11/11/2013,39.32,38.65,38.68,38.36,15783.1,15759.28,15791.45,15737.22
11/12/2013,39.61,38.5,38.63,38.2,15750.67,15773.15,15793.38,15708.29
11/13/2013,39.29,38.27,38.95,38.23,15821.63,15739.5,15822.98,15672
11/14/2013,38.91,39.12,39.41,38.95,15876.22,15806.22,15884.99,15798.74
11/15/2013,38.92,39.2,39.64,39.13,15961.7,15876.16,15962.98,15875.9
11/18/2013,39.05,39.7,39.7,39.17,15976.02,15962.72,16030.28,15942.17
11/19/2013,39.44,39.21,39.32,38.78,15967.03,15974.06,16025.85,15943.78
11/20/2013,39.57,39,39.3,38.87,15900.82,15971.2,16016.85,15865.37
11/21/2013,39.8,38.91,39.11,38.7,16009.99,15908.07,16016.04,15908.07
11/22/2013,39.67,39.23,39.49,38.99,16064.77,16008.71,16068.78,15976.27
11/25/2013,39.57,39.53,39.81,39.44,16072.54,16072.09,16109.63,16055.46
11/26/2013,39.55,39.89,39.94,39.58,16072.8,16070.93,16120.25,16070.93
11/27/2013,39.57,39.85,39.92,39.55,16097.33,16073.37,16107.99,16057.34
11/29/2013,39.41,39.79,39.88,39.54,16086.41,16105.16,16174.51,16074.14
12/2/2013,39.48,39.74,40.07,39.46,16008.77,16087.12,16098,15986.23
12/3/2013,39.93,39.45,39.75,39.3,15914.62,16004.72,16004.72,15859.68
12/4/2013,39.89,39.45,39.59,39.13,15889.77,15910.51,15960.36,15791.29
12/5/2013,39.61,39.5,39.67,39.32,15821.51,15886.5,15896.19,15809.37
12/6/2013,38.42,39.81,39.95,39.63,16020.2,15825.55,16022.35,15825.55
12/9/2013,38.12,39.97,40.13,39.84,16025.53,16019.49,16058.4,16015.29
12/10/2013,38.2,39.68,39.83,39.56,15973.13,16024.12,16029.06,15969.53
12/11/2013,38.22,39.46,39.51,38.37,15843.53,15970.75,15997.22,15827.7
12/12/2013,38.38,38.46,38.46,37.71,15739.43,15844.82,15845.11,15703.79
12/13/2013,39.28,38.18,38.4,38.12,15755.36,15745.66,15792.8,15717.92
12/16/2013,39.13,38.46,38.55,38.14,15884.57,15759.6,15930.31,15759.6
12/17/2013,38.67,38.47,38.62,38.2,15875.26,15884.06,15917.96,15836.45
12/18/2013,38.56,38.5,39.29,38.48,16167.97,15876.57,16173.04,15808.92
12/19/2013,38.83,39.29,39.38,38.88,16179.08,16162.51,16194.72,16121.54
12/20/2013,39.1,38.72,38.85,38.32,16221.14,16178.57,16287.84,16178.57
12/23/2013,39.08,38.55,38.72,38.35,16294.61,16225.25,16318.11,16225.25
12/24/2013,39.37,38.61,38.9,38.61,16357.55,16295.7,16360.6,16295.7
12/26/2013,39.32,38.87,39.23,38.85,16479.88,16370.97,16483,16370.97
12/27/2013,39.12,39.38,39.51,39.02,16478.41,16486.37,16529.01,16461.23
12/30/2013,39.02,38.96,39.45,38.96,16504.29,16484.51,16504.35,16476.87
12/31/2013,38.72,39.39,39.48,39.17,16576.66,16512.38,16588.25,16511.48
1/2/2014,38.75,39.08,39.42,38.97,16441.35,16572.17,16573.07,16416.49
1/3/2014,38.55,39.08,39.32,38.98,16469.99,16456.89,16518.74,16439.3
1/6/2014,38.55,39.24,39.3,38.7,16425.1,16474.04,16532.99,16405.52
1/7/2014,38.46,38.86,39,38.71,16530.94,16429.02,16562.32,16429.02
1/8/2014,37.59,38.75,38.98,38.47,16462.74,16527.66,16528.88,16416.69
1/9/2014,37.59,38.71,38.73,38.38,16444.76,16471.41,16525.35,16378.61
1/10/2014,37.72,38.5,38.68,38.35,16437.05,16453.62,16487.65,16379.02
1/13/2014,37.4,38.42,38.46,37.5,16257.94,16434.03,16453.13,16240.6
1/14/2014,36.7,37.55,37.67,37.33,16373.86,16261.99,16373.92,16260.83
1/15/2014,36.88,37.63,37.87,37.57,16481.94,16378.03,16505.28,16376.78
1/16/2014,36.75,37.62,37.69,37.18,16417.01,16477.7,16477.7,16375.56
1/17/2014,36.37,37.3,37.37,36.69,16458.56,16408.02,16495.26,16378.8
1/21/2014,35.83,37.07,37.3,36.71,16414.44,16459.27,16520.6,16316.25
1/22/2014,35.95,36.98,37.03,36.75,16373.34,16420.48,16453.49,16332.98
1/23/2014,36.36,36.51,36.59,36.01,16197.35,16371.99,16372.96,16140.58
1/24/2014,35.89,36.15,36.33,35.82,15879.11,16203.29,16203.29,15879.11
1/27/2014,36.97,35.96,36.13,35.86,15837.88,15879.05,15942.77,15783.55
1/28/2014,36.43,36.15,36.58,36.08,15928.56,15840.84,15945.89,15840.84
1/29/2014,35.44,36.16,36.29,35.76,15738.79,15927.08,15927.08,15708.98
1/30/2014,35.26,36.23,37.1,36.19,15848.61,15743.03,15907.53,15733.27
1/31/2014,35.3,36.5,36.66,36.18,15698.85,15847.19,15847.19,15617.55
2/3/2014,35.76,36.38,36.4,35.39,15372.8,15697.69,15708.54,15356.17
2/4/2014,36.35,35.48,35.62,35.17,15445.24,15372.93,15481.85,15356.62
2/5/2014,36.34,35.24,35.43,34.93,15440.23,15443,15478.21,15340.69
2/6/2014,36.99,35.38,36.14,35.25,15628.53,15443.83,15632.09,15443
2/7/2014,37.06,35.96,36.42,35.88,15794.08,15630.64,15798.51,15625.53
2/10/2014,37.44,36.37,36.5,36.06,15801.79,15793.63,15801.79,15733.69
2/11/2014,37.54,36.33,37.07,36.23,15994.77,15804.17,16027.19,15803.4
2/12/2014,37.61,37.16,37.41,36.92,15963.94,15993.04,16036.56,15928.75
2/13/2014,37.41,36.92,37.48,36.87,16027.59,15946.99,16039.37,15863.25
2/14/2014,37.79,37.44,37.59,37.1,16154.39,16018.08,16175.55,15985.39
2/18/2014,38.24,37.57,37.74,37.45,16130.4,16153.97,16167.33,16107.04
2/19/2014,38.92,37.31,37.77,37.31,16040.56,16126.23,16225.72,16031.66
2/20/2014,39.06,37.5,37.88,37.43,16133.23,16044.15,16161.64,16006.59
2/21/2014,39.21,37.7,38.33,37.68,16103.3,16135.92,16191.92,16093.8
2/24/2014,39.01,38.3,39.07,38.25,16207.14,16102.27,16300.04,16102.27
2/25/2014,39.15,38.87,39.26,38.79,16179.66,16207.34,16254.26,16147.25
2/26/2014,38.7,39.16,39.53,39.16,16198.41,16180.36,16252.35,16155.86
2/27/2014,39.31,39,39.2,38.74,16272.65,16197.7,16276.28,16159.81
2/28/2014,38.71,38.95,39.36,38.81,16321.71,16273.23,16398.95,16226.09
3/3/2014,39.11,38.82,39,38.28,16168.03,16321.71,16321.71,16071.25
3/4/2014,39.73,39.29,39.53,39.18,16395.88,16169.32,16419.49,16169.32
3/5/2014,39.49,39.26,39.3,38.68,16360.18,16395.88,16406.55,16343.96
3/6/2014,39.4,38.9,39.2,38.68,16421.89,16360.56,16450.17,16360.56
3/7/2014,39.49,39.55,40.05,39.54,16452.72,16424.53,16505.7,16398.86
3/10/2014,39.27,39.59,39.68,39.23,16418.68,16453.1,16453.1,16334.2
3/11/2014,39.16,39.53,39.81,39.29,16351.25,16419.39,16460.33,16325.17
3/12/2014,39.49,39.05,39.5,39.02,16340.08,16350.67,16364.74,16260.03
3/13/2014,39.82,39.63,39.87,39.17,16108.89,16341.55,16405.07,16084.1
3/14/2014,39.58,39.15,39.5,38.91,16065.67,16106.32,16165.05,16046.99
3/17/2014,39.64,39.44,39.57,39.26,16247.22,16066.37,16270.34,16066.37
3/18/2014,37.61,39.59,40.04,39.53,16336.19,16245.93,16369.94,16245.93
3/19/2014,37.43,39.68,39.98,39.28,16222.17,16335.71,16363.32,16126.29
3/20/2014,36.83,39.48,39.64,38.89,16331.05,16221.98,16353.98,16160.33
3/21/2014,36.61,38.55,38.66,37.5,16302.77,16332.69,16456.45,16290.79
3/24/2014,36.66,37.74,37.92,37.29,16276.69,16303.28,16380.51,16215.56
3/25/2014,36.77,37.68,37.76,36.8,16367.88,16279.2,16407.18,16279.2
3/26/2014,36.93,37.09,37.25,36.61,16268.99,16370.71,16466.04,16268.99
3/27/2014,37.2,36.66,37.05,36.51,16264.23,16268.67,16300.94,16191.79
3/28/2014,37.27,36.79,37.06,36.64,16323.06,16267.77,16414.86,16267.77
3/31/2014,37,37,37.1,36.73,16457.66,16324.22,16480.85,16324.22
4/1/2014,36.42,37.01,37.39,37.01,16532.61,16458.05,16565.73,16457.6
4/2/2014,35.42,37.36,37.5,37.16,16573,16532.8,16588.19,16506.6
4/3/2014,36.46,37.28,37.59,36.91,16572.55,16572.36,16604.15,16527.6
4/4/2014,36.78,37.19,37.25,36.26,16412.71,16576.02,16631.63,16392.77
4/7/2014,36.23,36.41,36.47,35.3,16245.87,16414.15,16421.38,16244.01
4/8/2014,35.63,36.11,36.56,35.95,16256.14,16245.16,16296.86,16180.28
4/9/2014,36.19,36.63,36.8,36.27,16437.18,16256.37,16438.82,16256.37
4/10/2014,36.14,36.89,37.09,36.13,16170.22,16437.24,16456.12,16153.34
4/11/2014,36.55,36,36.34,35.61,16026.75,16168.87,16168.87,16015.32
4/14/2014,37.02,35.85,36.23,35.65,16173.24,16028.29,16184.76,16028.29
4/15/2014,36.95,36.19,36.44,35.87,16262.56,16173.49,16272.95,16063.2
4/16/2014,37.18,36.42,36.59,36.25,16424.85,16266.23,16424.85,16266.23
